363  1.281250e+00   3.279631e-01   2.755083e+00
364  1.218750e+00   3.171685e-01   2.771485e+00
365  1.156250e+00   3.063109e-01   2.787275e+00
366  1.093750e+00   2.953930e-01   2.802249e+00
367  1.031250e+00   2.844183e-01   2.816258e+00
368  9.687500e-01   2.733909e-01   2.829260e+00
369  9.062500e-01   2.623147e-01   2.841364e+00
370  8.437500e-01   2.511928e-01   2.852820e+00
371  7.812500e-01   2.400271e-01   2.864040e+00
372  7.187500e-01   2.288175e-01   2.875589e+00
373  6.562500e-01   2.175615e-01   2.888053e+00
374  5.937500e-01   2.062545e-01   2.902020e+00
375  5.312500e-01   1.948895e-01   2.917977e+00
376  4.687500e-01   1.834578e-01   2.936212e+00
377  4.062500e-01   1.719503e-01   2.956824e+00
378  3.437500e-01   1.603577e-01   2.979715e+00
379  2.812500e-01   1.486713e-01   3.004612e+00
380  2.187500e-01   1.368841e-01   3.031054e+00
381  1.562500e-01   1.249912e-01   3.058453e+00
382  9.375000e-02   1.129900e-01   3.086128e+00
383  3.125000e-02   1.008808e-01   3.113251e+00
384  -3.125000e-02   8.866770e-02   3.138912e+00
385  -9.375000e-02   7.635807e-02   3.162123e+00
386  -1.562500e-01   6.396361e-02   3.181830e+00
387  -2.187500e-01   5.150003e-02   3.197040e+00
388  -2.812500e-01   3.898674e-02   3.206909e+00
389  -3.437500e-01   2.644606e-02   3.210837e+00
390  -4.062500e-01   1.390208e-02   3.208488e+00
391  -4.687500e-01   1.379741e-03   3.199855e+00
392  -5.312500e-01   -1.109679e-02   3.185253e+00
393  -5.937500e-01   -2.350504e-02   3.165196e+00
394  -6.562500e-01   -3.582488e-02   3.140371e+00
395  -7.187500e-01   -4.803919e-02   3.111524e+00
396  -7.812500e-01   -6.013367e-02   3.079361e+00
397  -8.437500e-01   -7.209670e-02   3.044549e+00
398  -9.062500e-01   -8.391920e-02   3.007689e+00
399  -9.687500e-01   -9.559427e-02   2.969323e+00
400  -1.031250e+00   -1.071170e-01   2.929912e+00
401  -1.093750e+00   -1.184842e-01   2.889886e+00
402  -1.156250e+00   -1.296943e-01   2.849688e+00
403  -1.218750e+00   -1.407474e-01   2.809735e+00
404  -1.281250e+00   -1.516453e-01   2.770486e+00
405  -1.343750e+00   -1.623918e-01   2.732422e+00
406  -1.406250e+00   -1.729924e-01   2.695986e+00
407  -1.468750e+00   -1.834542e-01   2.661585e+00
408  -1.531250e+00   -1.937860e-01   2.629505e+00
409  -1.593750e+00   -2.039972e-01   2.599819e+00
410  -1.656250e+00   -2.140971e-01   2.572350e+00
411  -1.718750e+00   -2.240937e-01   2.546618e+00
412  -1.781250e+00   -2.339926e-01   2.521967e+00
413  -1.843750e+00   -2.437966e-01   2.497738e+00
414  -1.906250e+00   -2.535061e-01   2.473396e+00
415  -1.968750e+00   -2.631200e-01   2.448751e+00
416  -2.031250e+00   -2.726370e-01   2.424011e+00
417  -2.093750e+00   -2.820576e-01   2.399716e+00
418  -2.156250e+00   -2.913848e-01   2.376649e+00
419  -2.218750e+00   -3.006251e-01   2.355633e+00
420  -2.281250e+00   -3.097882e-01   2.337337e+00
421  -2.343750e+00   -3.188856e-01   2.322069e+00
422  -2.406250e+00   -3.279293e-01   2.309736e+00
423  -2.468750e+00   -3.369304e-01   2.299873e+00
424  -2.531250e+00   -3.458971e-01   2.291662e+00
425  -2.593750e+00   -3.548340e-01   2.284126e+00
426  -2.656250e+00   -3.637418e-01   2.276254e+00
427  -2.718750e+00   -3.726172e-01   2.267108e+00
428  -2.781250e+00   -3.814536e-01   2.255958e+00
429  -2.843750e+00   -3.902419e-01   2.242303e+00
430  -2.906250e+00   -3.989716e-01   2.225841e+00
431  -2.968750e+00   -4.076313e-01   2.206334e+00
432  -3.031250e+00   -4.162086e-01   2.183548e+00
433  -3.093750e+00   -4.246903e-01   2.157198e+00
434  -3.156250e+00   -4.330617e-01   2.126854e+00
435  -3.218750e+00   -4.413063e-01   2.092052e+00
436  -3.281250e+00   -4.494059e-01   2.052381e+00
437  -3.343750e+00   -4.573405e-01   2.007609e+00
438  -3.406250e+00   -4.650903e-01   1.957894e+00
439  -3.468750e+00   -4.726366e-01   1.903898e+00
440  -3.531250e+00   -4.799645e-01   1.846825e+00
441  -3.593750e+00   -4.870649e-01   1.788291e+00
442  -3.656250e+00   -4.939355e-01   1.730136e+00
443  -3.718750e+00   -5.005816e-01   1.674146e+00
444  -3.781250e+00   -5.070148e-01   1.621697e+00
445  -3.843750e+00   -5.132511e-01   1.573521e+00
446  -3.906250e+00   -5.193079e-01   1.529603e+00
447  -3.968750e+00   -5.252011e-01   1.489247e+00
448  -4.031250e+00   -5.309427e-01   1.451304e+00
449  -4.093750e+00   -5.365394e-01   1.414485e+00
450  -4.156250e+00   -5.419933e-01   1.377678e+00
451  -4.218750e+00   -5.473025e-01   1.340168e+00
452  -4.281250e+00   -5.524634e-01   1.301707e+00
453  -4.343750e+00   -5.574721e-01   1.262430e+00
454  -4.406250e+00   -5.623261e-01   1.222648e+00
455  -4.468750e+00   -5.670241e-01   1.182627e+00
456  -4.531250e+00   -5.715654e-01   1.142416e+00
457  -4.593750e+00   -5.759492e-01   1.101803e+00
458  -4.656250e+00   -5.801732e-01   1.060379e+00
459  -4.718750e+00   -5.842334e-01   1.017665e+00
460  -4.781250e+00   -5.881237e-01   9.732388e-01
461  -4.843750e+00   -5.918368e-01   9.268154e-01
462  -4.906250e+00   -5.953645e-01   8.782726e-01
463  -4.968750e+00   -5.986983e-01   8.276425e-01
464  -5.031250e+00   -6.018304e-01   7.750932e-01
465  -5.093750e+00   -6.047538e-01   7.209205e-01
466  -5.156250e+00   -6.074626e-01   6.655529e-01
467  -5.218750e+00   -6.099534e-01   6.095765e-01
468  -5.281250e+00   -6.122249e-01   5.537743e-01
469  -5.343750e+00   -6.142797e-01   4.991680e-01
470  -5.406250e+00   -6.161247e-01   4.470306e-01
471  -5.468750e+00   -6.177722e-01   3.988320e-01
472  -5.531250e+00   -6.192406e-01   3.560939e-01
473  -5.593750e+00   -6.205542e-01   3.201607e-01
474  -5.656250e+00   -6.217418e-01   2.919422e-01
475  -5.718750e+00   -6.228350e-01   2.717053e-01
476  -5.781250e+00   -6.238645e-01   2.589851e-01
477  -5.843750e+00   -6.248583e-01   2.526454e-01
478  -5.906250e+00   -6.258383e-01   2.510664e-01
479  -5.968750e+00   -6.268197e-01   2.523983e-01
480  -6.031250e+00   -6.278102e-01   2.548096e-01
481  -6.093750e+00   -6.288104e-01   2.566822e-01
482  -6.156250e+00   -6.298155e-01   2.567359e-01
483  -6.218750e+00   -6.308162e-01   2.540972e-01
484  -6.281250e+00   -6.318006e-01   2.483361e-01
485  -6.343750e+00   -6.327563e-01   2.394839e-01
486  -6.406250e+00   -6.336716e-01   2.280247e-01
487  -6.468750e+00   -6.345378e-01   2.148384e-01
488  -6.531250e+00   -6.353500e-01   2.010730e-01
489  -6.593750e+00   -6.361086e-01   1.879453e-01
490  -6.656250e+00   -6.368184e-01   1.765037e-01
491  -6.718750e+00   -6.374876e-01   1.674116e-01
492  -6.781250e+00   -6.381263e-01   1.608187e-01
